1	1	1	0	0	0	0	0	0
1	1	2	0	0	0	0	0	0
1	1	3	0	0	0	0	0	0
1	2	1	0	0	0	0	0	0
1	2	2	0	0	0	0	0	0
1	2	3	0	0	0	0	0	0
1	3	1	0	0	0	0	0	0
1	3	2	0	0	0	0	0	0
1	3	3	0	0	0	0	0	0
1	4	1	0	0	0	0	0	0
1	4	2	0	0	0	0	0	0
1	4	3	0	0	0	0	0	0
1	5	1	0	0	0	0	0	0
1	5	2	0	0	0	0	0	0
1	5	3	0	0	0	0	0	0
1	6	1	0	0	0	0	0	0
1	6	2	0	0	0	0	0	0
1	6	3	0	0	0	0	0	0
2	1	1	0	0	0	0	0	0
2	1	2	0	0	0	0	0	0
2	1	3	0	0	0	0	0	0
2	1	4	0	0	0	0	0	0
2	1	5	0	0	0	0	0	0
2	1	6	0	0	0	0	0	0
2	1	7	21877.1	0.222515	0.147943	9420.77	1.45586	0.153272
2	2	1	0	0	0	0	0	0
2	2	2	0	0	0	0	0	0
2	2	3	0	0	0	0	0	0
2	2	4	0	0	0	0	0	0
2	2	5	0	0	0	0	0	0
2	2	6	0	0	0	0	0	0
2	2	7	21716.2	1.23161	0.141803	9148.43	1.41181	0.134416
2	3	1	0	0	0	0	0	0
2	3	2	0	0	0	0	0	0
2	3	3	0	0	0	0	0	0
2	3	4	0	0	0	0	0	0
2	3	5	0	0	0	0	0	0
2	3	6	0	0	0	0	0	0
2	3	7	16244.3	0.331065	0.14593	6689.94	1.34771	0.15646
2	4	1	0	0	0	0	0	0
2	4	2	0	0	0	0	0	0
2	4	3	0	0	0	0	0	0
2	4	4	0	0	0	0	0	0
2	4	5	0	0	0	0	0	0
2	4	6	0	0	0	0	0	0
2	4	7	21850.7	1.33436	0.132307	17908.7	0.637747	0.141297
2	5	1	0	0	0	0	0	0
2	5	2	0	0	0	0	0	0
2	5	3	0	0	0	0	0	0
2	5	4	0	0	0	0	0	0
2	5	5	0	0	0	0	0	0
2	5	6	0	0	0	0	0	0
2	5	7	0	0	0	0	0	0
2	6	1	0	0	0	0	0	0
2	6	2	0	0	0	0	0	0
2	6	3	0	0	0	0	0	0
2	6	4	0	0	0	0	0	0
2	6	5	0	0	0	0	0	0
2	6	6	0	0	0	0	0	0
2	6	7	6012.16	0.920421	0.183361	5157.77	16.7666	0.191496
3	1	1	0	0	0	0	0	0
3	1	2	0	0	0	0	0	0
3	1	3	0	0	0	0	0	0
3	1	4	0	0	0	0	0	0
3	1	5	0	0	0	0	0	0
3	1	6	0	0	0	0	0	0
3	2	1	0	0	0	0	0	0
3	2	2	0	0	0	0	0	0
3	2	3	0	0	0	0	0	0
3	2	4	0	0	0	0	0	0
3	2	5	0	0	0	0	0	0
3	2	6	0	0	0	0	0	0
3	3	1	0	0	0	0	0	0
3	3	2	0	0	0	0	0	0
3	3	3	0	0	0	0	0	0
3	3	4	0	0	0	0	0	0
3	3	5	0	0	0	0	0	0
3	3	6	0	0	0	0	0	0
3	4	1	0	0	0	0	0	0
3	4	2	0	0	0	0	0	0
3	4	3	0	0	0	0	0	0
3	4	4	0	0	0	0	0	0
3	4	5	0	0	0	0	0	0
3	4	6	0	0	0	0	0	0
3	5	1	0	0	0	0	0	0
3	5	2	0	0	0	0	0	0
3	5	3	0	0	0	0	0	0
3	5	4	0	0	0	0	0	0
3	5	5	0	0	0	0	0	0
3	6	1	0	0	0	0	0	0
3	6	2	0	0	0	0	0	0
3	6	3	0	0	0	0	0	0
3	6	4	0	0	0	0	0	0
3	6	5	0	0	0	0	0	0
3	6	6	0	0	0	0	0	0
4	1	1	0	0	0	0	0	0
4	1	2	0	0	0	0	0	0
4	1	3	0	0	0	0	0	0
4	1	4	0	0	0	0	0	0
4	1	5	0	0	0	0	0	0
4	1	6	0	0	0	0	0	0
4	2	1	0	0	0	0	0	0
4	2	2	0	0	0	0	0	0
4	2	3	0	0	0	0	0	0
4	2	4	0	0	0	0	0	0
4	2	5	0	0	0	0	0	0
4	2	6	0	0	0	0	0	0
4	3	1	0	0	0	0	0	0
4	3	2	0	0	0	0	0	0
4	3	3	0	0	0	0	0	0
4	3	4	0	0	0	0	0	0
4	3	5	0	0	0	0	0	0
4	3	6	0	0	0	0	0	0
4	4	1	0	0	0	0	0	0
4	4	2	0	0	0	0	0	0
4	4	3	0	0	0	0	0	0
4	4	4	0	0	0	0	0	0
4	4	5	0	0	0	0	0	0
4	4	6	0	0	0	0	0	0
4	5	1	0	0	0	0	0	0
4	5	2	0	0	0	0	0	0
4	5	3	0	0	0	0	0	0
4	5	4	0	0	0	0	0	0
4	5	5	0	0	0	0	0	0
4	6	1	0	0	0	0	0	0
4	6	2	0	0	0	0	0	0
4	6	3	0	0	0	0	0	0
4	6	4	0	0	0	0	0	0
4	6	5	0	0	0	0	0	0
4	6	6	0	0	0	0	0	0
5	1	1	0	0	0	0	0	0
5	1	2	0	0	0	0	0	0
5	2	1	0	0	0	0	0	0
5	2	2	0	0	0	0	0	0
5	3	1	0	0	0	0	0	0
5	3	2	0	0	0	0	0	0
5	4	1	0	0	0	0	0	0
5	4	2	0	0	0	0	0	0
5	6	1	0	0	0	0	0	0
5	6	2	0	0	0	0	0	0
